channel1,channel2
3.12,3.12
6.07,6.07
6.49,6.49
3.9,3.9
1.34,1.34
1.55,1.55
3.26,3.26
3.96,3.96
2.14,2.14
1.09,1.09
3.06,3.06
7.0,7.0
9.41,9.41
8.54,8.54
6.18,6.18
5.09,5.09
6.26,6.26
7.17,7.17
6.57,6.57
5.97,5.97
8.63,8.63
13.51,13.51
17.6,17.6
17.64,17.64
14.93,14.93
13.25,13.25
13.83,13.83
14.65,14.65
12.71,12.71
9.54,9.54
8.39,8.39
11.0,11.0
14.34,14.34
15.4,15.4
14.19,14.19
13.24,13.24
14.8,14.8
16.09,16.09
14.62,14.62
10.16,10.16
6.24,6.24
5.6,5.6
6.97,6.97
6.83,6.83
4.18,4.18
1.06,1.06
0.72,0.72
2.38,2.38
2.52,2.52
1.17,1.17
0.57,0.57
2.98,2.98
6.62,6.62
7.48,7.48
4.32,4.32
0.69,0.69
-0.4,-0.4
1.52,1.52
3.41,3.41
3.54,3.54
2.67,2.67
3.56,3.56
6.19,6.19
7.29,7.29
5.13,5.13
1.24,1.24
-0.86,-0.86
-0.7,-0.7
-0.53,-0.53
-2.87,-2.87
-5.69,-5.69
-5.72,-5.72
-2.51,-2.51
1.42,1.42
2.82,2.82
1.95,1.95
1.59,1.59
2.74,2.74
3.62,3.62
2.0,2.0
-2.12,-2.12
-4.94,-4.94
-4.73,-4.73
-3.28,-3.28
-3.84,-3.84
-6.4,-6.4
-8.93,-8.93
-8.43,-8.43
-6.19,-6.19
-5.22,-5.22
-6.5,-6.5
-7.28,-7.28
-6.29,-6.29
-4.57,-4.57
-5.11,-5.11
-9.14,-9.14
-13.13,-13.13
-14.09,-14.09
-12.54,-12.54
-11.24,-11.24
-12.21,-12.21
-13.92,-13.92
-14.11,-14.11
-12.29,-12.29
-11.24,-11.24
-12.45,-12.45
-13.9,-13.9
-13.08,-13.08
-9.51,-9.51
-6.73,-6.73
-6.22,-6.22
-6.96,-6.96
-5.45,-5.45
-1.45,-1.45
1.76,1.76
1.45,1.45
-1.37,-1.37
-3.15,-3.15
-2.17,-2.17
-0.7,-0.7
-0.75,-0.75
-2.54,-2.54
-2.81,-2.81
-0.09,-0.09
3.37,3.37
3.29,3.29
0.21,0.21
-2.84,-2.84
-2.61,-2.61
-0.64,-0.64
0.07,0.07
-1.73,-1.73
-3.01,-3.01
-1.53,-1.53
1.44,1.44
2.37,2.37
0.31,0.31
-2.24,-2.24
-2.02,-2.02
-0.8,-0.8
-1.34,-1.34
-5.12,-5.12
-9.37,-9.37
-11.08,-11.08
-9.52,-9.52
-7.48,-7.48
-7.2,-7.2
-7.67,-7.67
-5.89,-5.89
-1.87,-1.87
1.11,1.11
1.31,1.31
0.26,0.26
0.22,0.22
1.93,1.93
2.62,2.62
0.06,0.06
-4.22,-4.22
-6.22,-6.22
-4.7,-4.7
-2.7,-2.7
-2.96,-2.96
-4.46,-4.46
-4.96,-4.96
-2.95,-2.95
-0.95,-0.95
-1.73,-1.73
-4.74,-4.74
-6.98,-6.98
-5.95,-5.95
-3.42,-3.42
-2.67,-2.67
-4.18,-4.18
-5.41,-5.41
-4.14,-4.14
-1.63,-1.63
-1.14,-1.14
-3.16,-3.16
-5.16,-5.16
-4.14,-4.14
-1.12,-1.12
-0.14,-0.14
-2.66,-2.66
-6.16,-6.16
-7.62,-7.62
-6.83,-6.83
-6.54,-6.54
-9.0,-9.0
-11.93,-11.93
-12.59,-12.59
-10.49,-10.49
-8.41,-8.41
-8.84,-8.84
-10.52,-10.52
-10.69,-10.69
-8.35,-8.35
-5.78,-5.78
-5.48,-5.48
-5.43,-5.43
-3.39,-3.39
0.89,0.89
4.13,4.13
4.09,4.09
1.55,1.55
0.78,0.78
2.52,2.52
3.99,3.99
1.45,1.45
-3.82,-3.82
-7.29,-7.29
-5.98,-5.98
-1.68,-1.68
1.08,1.08
1.57,1.57
1.3,1.3
2.29,2.29
3.26,3.26
1.98,1.98
-1.8,-1.8
-5.04,-5.04
-4.75,-4.75
-2.2,-2.2
-1.44,-1.44
-3.18,-3.18
-5.65,-5.65
-5.85,-5.85
-4.05,-4.05
-3.76,-3.76
-5.97,-5.97
-8.67,-8.67
-9.59,-9.59
-8.24,-8.24
-7.16,-7.16
-7.84,-7.84
-9.01,-9.01
-7.92,-7.92
-4.84,-4.84
-2.78,-2.78
-4.49,-4.49
-8.44,-8.44
-10.35,-10.35
-8.99,-8.99
-6.64,-6.64
-6.31,-6.31
-7.49,-7.49
-7.4,-7.4
-4.31,-4.31
-0.75,-0.75
-0.22,-0.22
-2.2,-2.2
-3.91,-3.91
-3.6,-3.6
-2.79,-2.79
-3.99,-3.99
-6.93,-6.93
-8.34,-8.34
-6.49,-6.49
-3.41,-3.41
-2.84,-2.84
-5.29,-5.29
-8.21,-8.21
-8.61,-8.61
-7.5,-7.5
-7.4,-7.4
-9.55,-9.55
-11.67,-11.67
-11.03,-11.03
-8.89,-8.89
-8.02,-8.02
-9.65,-9.65
-11.27,-11.27
-10.88,-10.88
-8.48,-8.48
-7.61,-7.61
-9.74,-9.74
-13.1,-13.1
-13.68,-13.68
-11.75,-11.75
-10.09,-10.09
-11.43,-11.43
-14.52,-14.52
-16.08,-16.08
-15.62,-15.62
-15.91,-15.91
-19.2,-19.2
-23.7,-23.7
-25.91,-25.91
-24.59,-24.59
-22.04,-22.04
-21.5,-21.5
-23.21,-23.21
-24.66,-24.66
-24.84,-24.84
-25.01,-25.01
-27.17,-27.17
-29.57,-29.57
-28.69,-28.69
-21.81,-21.81
-12.24,-12.24
-4.5,-4.5
-1.34,-1.34
-1.21,-1.21
-2.07,-2.07
-4.18,-4.18
-9.52,-9.52
-16.3,-16.3
-21.03,-21.03
-20.2,-20.2
-16.13,-16.13
-12.85,-12.85
-12.34,-12.34
-13.09,-13.09
-11.83,-11.83
-8.83,-8.83
-7.1,-7.1
-7.89,-7.89
-8.67,-8.67
-6.19,-6.19
-0.98,-0.98
4.17,4.17
6.79,6.79
8.12,8.12
10.95,10.95
15.24,15.24
18.25,18.25
17.97,17.97
16.19,16.19
16.68,16.68
20.91,20.91
25.35,25.35
27.25,27.25
26.37,26.37
26.0,26.0
27.87,27.87
30.23,30.23
30.31,30.31
29.38,29.38
29.71,29.71
32.53,32.53
35.32,35.32
34.83,34.83
31.09,31.09
27.87,27.87
27.44,27.44
28.25,28.25
27.3,27.3
23.85,23.85
20.69,20.69
19.8,19.8
20.66,20.66
20.26,20.26
16.87,16.87
13.25,13.25
11.91,11.91
12.84,12.84
13.25,13.25
11.91,11.91
10.32,10.32
10.0,10.0
10.94,10.94
10.36,10.36
7.29,7.29
3.74,3.74
3.47,3.47
6.96,6.96
11.16,11.16
13.33,13.33
13.22,13.22
13.11,13.11
13.75,13.75
12.88,12.88
9.77,9.77
6.68,6.68
7.12,7.12
11.06,11.06
14.46,14.46
13.33,13.33
8.7,8.7
4.36,4.36
3.07,3.07
4.03,4.03
4.24,4.24
3.69,3.69
4.4,4.4
7.35,7.35
10.53,10.53
11.17,11.17
9.3,9.3
8.2,8.2
10.61,10.61
15.0,15.0
18.09,18.09
18.4,18.4
17.46,17.46
18.02,18.02
19.08,19.08
18.12,18.12
13.67,13.67
8.5,8.5
5.38,5.38
4.29,4.29
2.46,2.46
-1.1,-1.1
-4.63,-4.63
-5.38,-5.38
-3.87,-3.87
-3.87,-3.87
-6.88,-6.88
-11.1,-11.1
-12.79,-12.79
-10.7,-10.7
-8.64,-8.64
-9.09,-9.09
-11.54,-11.54
-12.21,-12.21
-9.38,-9.38
-5.81,-5.81
-4.54,-4.54
-5.27,-5.27
-5.24,-5.24
-3.47,-3.47
-1.71,-1.71
-2.46,-2.46
-4.96,-4.96
-5.93,-5.93
-3.9,-3.9
-1.13,-1.13
-1.39,-1.39
-5.14,-5.14
-9.11,-9.11
-9.55,-9.55
-7.22,-7.22
-5.42,-5.42
-6.13,-6.13
-7.09,-7.09
-6.28,-6.28
-4.49,-4.49
-3.95,-3.95
-4.93,-4.93
-4.39,-4.39
-0.11,-0.11
5.89,5.89
9.58,9.58
8.73,8.73
5.64,5.64
4.58,4.58
5.27,5.27
5.46,5.46
2.9,2.9
0.11,0.11
-0.16,-0.16
2.83,2.83
5.54,5.54
4.98,4.98
2.41,2.41
1.38,1.38
3.1,3.1
4.8,4.8
4.24,4.24
1.68,1.68
0.15,0.15
0.88,0.88
2.35,2.35
2.06,2.06
-0.23,-0.23
-0.99,-0.99
0.75,0.75
3.47,3.47
3.42,3.42
0.87,0.87
-1.16,-1.16
-0.42,-0.42
2.06,2.06
2.02,2.02
-0.52,-0.52
-3.53,-3.53
-4.52,-4.52
-4.25,-4.25
-5.73,-5.73
-9.45,-9.45
-12.38,-12.38
-12.28,-12.28
-10.18,-10.18
-9.35,-9.35
-11.27,-11.27
-13.43,-13.43
-13.31,-13.31
-10.69,-10.69
-8.6,-8.6
-8.77,-8.77
-9.44,-9.44
-7.35,-7.35
-3.29,-3.29
-0.5,-0.5
-1.49,-1.49
-4.73,-4.73
-6.68,-6.68
-5.86,-5.86
-5.06,-5.06
-6.25,-6.25
-8.69,-8.69
-9.6,-9.6
-8.0,-8.0
-6.67,-6.67
-8.34,-8.34
-12.0,-12.0
-13.88,-13.88
-11.98,-11.98
-8.6,-8.6
-6.75,-6.75
-7.17,-7.17
-7.33,-7.33
-5.49,-5.49
-2.67,-2.67
-2.12,-2.12
-4.07,-4.07
-5.51,-5.51
-3.43,-3.43
0.63,0.63
2.9,2.9
2.15,2.15
0.16,0.16
-0.07,-0.07
1.21,1.21
1.23,1.23
-0.76,-0.76
-2.48,-2.48
-1.43,-1.43
1.86,1.86
4.62,4.62
5.11,5.11
5.84,5.84
9.31,9.31
15.0,15.0
19.13,19.13
18.97,18.97
16.81,16.81
15.92,15.92
17.29,17.29
18.64,18.64
17.22,17.22
14.57,14.57
13.93,13.93
16.3,16.3
18.4,18.4
17.22,17.22
13.06,13.06
9.18,9.18
8.33,8.33
9.49,9.49
9.63,9.63
8.28,8.28
7.93,7.93
10.09,10.09
12.48,12.48
11.59,11.59
7.46,7.46
3.12,3.12
1.31,1.31
1.02,1.02
-0.52,-0.52
-3.29,-3.29
-4.78,-4.78
-3.52,-3.52
-0.76,-0.76
-0.28,-0.28
-3.05,-3.05
-6.3,-6.3
-6.76,-6.76
-5.48,-5.48
-5.45,-5.45
-7.67,-7.67
-9.87,-9.87
-8.8,-8.8
-4.98,-4.98
-1.96,-1.96
-1.95,-1.95
-3.2,-3.2
-2.44,-2.44
1.07,1.07
4.04,4.04
4.49,4.49
3.68,3.68
4.88,4.88
8.57,8.57
10.97,10.97
9.35,9.35
5.0,5.0
1.68,1.68
1.89,1.89
3.35,3.35
2.54,2.54
0.5,0.5
0.22,0.22
3.44,3.44
7.64,7.64
8.54,8.54
5.93,5.93
2.6,2.6
1.05,1.05
1.26,1.26
0.47,0.47
-1.31,-1.31
-1.08,-1.08
2.15,2.15
6.85,6.85
8.51,8.51
6.4,6.4
3.56,3.56
2.24,2.24
0.94,0.94
-3.35,-3.35
-9.85,-9.85
-14.29,-14.29
-12.69,-12.69
-5.6,-5.6
2.17,2.17
6.62,6.62
7.29,7.29
6.19,6.19
4.1,4.1
-1.21,-1.21
-10.23,-10.23
-20.17,-20.17
-27.26,-27.26
-30.28,-30.28
-31.52,-31.52
-33.75,-33.75
-35.95,-35.95
-35.37,-35.37
-30.79,-30.79
-25.0,-25.0
-21.51,-21.51
-19.3,-19.3
-15.86,-15.86
-10.19,-10.19
-4.08,-4.08
-0.52,-0.52
0.26,0.26
1.03,1.03
3.8,3.8
6.78,6.78
7.74,7.74
6.69,6.69
6.4,6.4
8.36,8.36
10.8,10.8
10.97,10.97
8.63,8.63
6.06,6.06
6.27,6.27
8.22,8.22
8.66,8.66
6.59,6.59
4.03,4.03
3.75,3.75
4.72,4.72
4.43,4.43
1.4,1.4
-1.61,-1.61
-1.34,-1.34
1.92,1.92
4.66,4.66
3.87,3.87
0.84,0.84
-0.42,-0.42
1.34,1.34
4.58,4.58
6.29,6.29
7.74,7.74
10.91,10.91
15.31,15.31
18.17,18.17
17.75,17.75
16.82,16.82
19.91,19.91
28.46,28.46
38.68,38.68
45.8,45.8
48.1,48.1
47.12,47.12
44.9,44.9
40.43,40.43
32.0,32.0
21.4,21.4
11.89,11.89
5.71,5.71
1.08,1.08
-5.25,-5.25
-14.52,-14.52
-23.7,-23.7
-28.8,-28.8
-30.35,-30.35
-30.87,-30.87
-32.39,-32.39
-33.89,-33.89
-32.87,-32.87
-30.11,-30.11
-28.86,-28.86
-30.63,-30.63
-33.12,-33.12
-33.83,-33.83
-32.79,-32.79
-33.74,-33.74
-39.69,-39.69
-48.32,-48.32
-55.12,-55.12
-57.59,-57.59
-56.79,-56.79
-55.48,-55.48
-53.43,-53.43
-49.89,-49.89
-46.12,-46.12
-44.63,-44.63
-47.65,-47.65
-53.13,-53.13
-57.06,-57.06
-57.69,-57.69
-57.05,-57.05
-56.66,-56.66
-55.27,-55.27
-49.63,-49.63
-37.79,-37.79
-21.8,-21.8
-4.7,-4.7
12.99,12.99
33.52,33.52
56.11,56.11
76.98,76.98
91.4,91.4
98.68,98.68
103.62,103.62
110.26,110.26
119.06,119.06
126.52,126.52
130.89,130.89
133.7,133.7
136.21,136.21
137.43,137.43
134.87,134.87
128.81,128.81
122.79,122.79
120.55,120.55
121.07,121.07
119.81,119.81
114.55,114.55
107.07,107.07
101.64,101.64
99.49,99.49
97.35,97.35
93.71,93.71
89.84,89.84
89.25,89.25
91.39,91.39
92.0,92.0
86.85,86.85
77.22,77.22
67.68,67.68
60.46,60.46
54.79,54.79
48.42,48.42
41.85,41.85
37.59,37.59
36.11,36.11
34.13,34.13
28.67,28.67
20.51,20.51
13.16,13.16
9.38,9.38
7.39,7.39
3.91,3.91
-1.54,-1.54
-6.44,-6.44
-8.79,-8.79
-9.12,-9.12
-10.95,-10.95
-15.5,-15.5
-20.02,-20.02
-21.98,-21.98
-21.68,-21.68
-21.37,-21.37
-22.57,-22.57
-24.25,-24.25
-24.41,-24.41
-24.57,-24.57
-28.23,-28.23
-36.09,-36.09
-44.13,-44.13
-49.59,-49.59
-52.73,-52.73
-57.85,-57.85
-66.91,-66.91
-77.12,-77.12
-84.48,-84.48
-88.02,-88.02
-90.25,-90.25
-94.2,-94.2
-97.6,-97.6
-97.45,-97.45
-92.8,-92.8
-86.91,-86.91
-83.57,-83.57
-82.75,-82.75
-81.67,-81.67
-78.35,-78.35
-75.04,-75.04
-72.73,-72.73
-70.7,-70.7
-65.44,-65.44
-55.95,-55.95
-44.55,-44.55
-34.98,-34.98
-27.5,-27.5
-19.34,-19.34
-9.0,-9.0
1.0,1.0
7.16,7.16
9.27,9.27
10.59,10.59
13.91,13.91
18.2,18.2
20.69,20.69
20.66,20.66
21.37,21.37
25.08,25.08
30.48,30.48
32.84,32.84
30.19,30.19
24.8,24.8
20.44,20.44
17.87,17.87
14.59,14.59
9.33,9.33
3.61,3.61
0.94,0.94
0.55,0.55
-0.84,-0.84
-5.72,-5.72
-12.55,-12.55
-17.81,-17.81
-21.53,-21.53
-25.7,-25.7
-31.84,-31.84
-37.16,-37.16
-38.44,-38.44
-35.69,-35.69
-33.7,-33.7
-36.25,-36.25
-41.75,-41.75
-45.7,-45.7
-45.86,-45.86
-45.75,-45.75
-48.91,-48.91
-56.25,-56.25
-65.03,-65.03
-73.48,-73.48
-83.08,-83.08
-95.58,-95.58
-110.7,-110.7
-125.92,-125.92
-139.73,-139.73
-154.91,-154.91
-174.91,-174.91
-198.95,-198.95
-221.75,-221.75
-238.3,-238.3
-247.66,-247.66
-251.41,-251.41
-250.31,-250.31
-241.72,-241.72
-224.64,-224.64
-201.95,-201.95
-179.44,-179.44
-160.59,-160.59
-143.91,-143.91
-125.59,-125.59
-103.17,-103.17
-77.95,-77.95
-50.95,-50.95
-21.43,-21.43
12.32,12.32
48.51,48.51
82.61,82.61
111.39,111.39
135.14,135.14
156.65,156.65
176.95,176.95
193.52,193.52
204.92,204.92
211.93,211.93
218.1,218.1
224.43,224.43
228.16,228.16
226.84,226.84
221.48,221.48
215.39,215.39
211.82,211.82
209.01,209.01
204.19,204.19
196.87,196.87
189.61,189.61
183.62,183.62
176.41,176.41
165.25,165.25
150.41,150.41
134.68,134.68
121.08,121.08
108.83,108.83
94.67,94.67
77.88,77.88
61.99,61.99
50.73,50.73
44.81,44.81
41.2,41.2
37.1,37.1
32.04,32.04
26.52,26.52
20.05,20.05
10.38,10.38
-2.45,-2.45
-15.41,-15.41
-23.75,-23.75
-26.51,-26.51
-27.24,-27.24
-29.22,-29.22
-32.41,-32.41
-34.58,-34.58
-35.47,-35.47
-37.34,-37.34
-42.7,-42.7
-50.5,-50.5
-56.72,-56.72
-60.13,-60.13
-62.98,-62.98
-68.56,-68.56
-76.33,-76.33
-82.77,-82.77
-86.37,-86.37
-88.2,-88.2
-91.48,-91.48
-96.23,-96.23
-100.41,-100.41
-101.8,-101.8
-102.65,-102.65
-106.48,-106.48
-114.26,-114.26
-123.2,-123.2
-130.04,-130.04
-134.3,-134.3
-138.5,-138.5
-142.89,-142.89
-145.22,-145.22
-144.0,-144.0
-140.53,-140.53
-137.56,-137.56
-136.1,-136.1
-134.64,-134.64
-129.91,-129.91
-123.22,-123.22
-117.56,-117.56
-114.94,-114.94
-113.57,-113.57
-110.2,-110.2
-104.09,-104.09
-99.02,-99.02
-98.49,-98.49
-100.7,-100.7
-102.62,-102.62
-101.5,-101.5
-99.38,-99.38
-97.52,-97.52
-95.66,-95.66
-91.05,-91.05
-82.96,-82.96
-75.19,-75.19
-70.98,-70.98
-69.05,-69.05
-66.37,-66.37
-60.46,-60.46
-53.84,-53.84
-49.78,-49.78
-48.25,-48.25
-46.46,-46.46
-42.7,-42.7
-38.46,-38.46
-36.25,-36.25
-36.05,-36.05
-35.36,-35.36
-31.66,-31.66
-27.0,-27.0
-25.37,-25.37
-27.25,-27.25
-29.86,-29.86
-29.19,-29.19
-26.53,-26.53
-24.38,-24.38
-23.5,-23.5
-22.13,-22.13
-17.76,-17.76
-11.69,-11.69
-7.66,-7.66
-7.17,-7.17
-8.18,-8.18
-6.69,-6.69
-2.96,-2.96
-0.0,-0.0
-0.33,-0.33
-2.16,-2.16
-2.46,-2.46
-0.52,-0.52
1.16,1.16
0.57,0.57
-1.26,-1.26
-0.82,-0.82
2.61,2.61
6.01,6.01
6.62,6.62
5.48,5.48
6.61,6.61
11.22,11.22
16.28,16.28
18.8,18.8
18.05,18.05
16.78,16.78
17.28,17.28
19.03,19.03
19.02,19.02
17.73,17.73
17.72,17.72
21.2,21.2
26.16,26.16
28.3,28.3
26.67,26.67
24.31,24.31
24.2,24.2
25.61,25.61
26.0,26.0
25.12,25.12
24.75,24.75
27.62,27.62
32.48,32.48
36.03,36.03
36.3,36.3
35.55,35.55
36.3,36.3
38.55,38.55
39.52,39.52
37.7,37.7
35.42,35.42
35.41,35.41
37.63,37.63
39.58,39.58
38.75,38.75
36.67,36.67
36.61,36.61
39.28,39.28
41.44,41.44
40.81,40.81
39.19,39.19
39.59,39.59
43.22,43.22
47.78,47.78
49.84,49.84
49.84,49.84
50.34,50.34
53.59,53.59
57.28,57.28
58.47,58.47
56.59,56.59
55.0,55.0
55.66,55.66
57.53,57.53
57.41,57.41
54.78,54.78
52.41,52.41
53.03,53.03
54.66,54.66
54.75,54.75
52.09,52.09
49.47,49.47
49.84,49.84
52.19,52.19
53.53,53.53
53.09,53.09
52.91,52.91
56.47,56.47
62.97,62.97
68.41,68.41
70.53,70.53
70.16,70.16
71.25,71.25
74.06,74.06
76.37,76.37
75.62,75.62
74.12,74.12
75.12,75.12
79.09,79.09
82.53,82.53
82.69,82.69
80.81,80.81
80.44,80.44
82.56,82.56
85.16,85.16
84.72,84.72
82.25,82.25
81.31,81.31
82.62,82.62
84.16,84.16
82.66,82.66
78.41,78.41
74.94,74.94
74.5,74.5
75.28,75.28
73.81,73.81
69.59,69.59
65.37,65.37
63.72,63.72
63.06,63.06
60.66,60.66
56.0,56.0
52.38,52.38
51.78,51.78
53.69,53.69
54.81,54.81
53.44,53.44
52.28,52.28
53.66,53.66
57.0,57.0
58.31,58.31
56.59,56.59
53.41,53.41
52.22,52.22
53.28,53.28
53.31,53.31
50.38,50.38
45.94,45.94
43.78,43.78
44.38,44.38
45.22,45.22
43.81,43.81
41.16,41.16
40.75,40.75
43.34,43.34
45.69,45.69
45.47,45.47
44.0,44.0
44.31,44.31
47.59,47.59
50.84,50.84
50.31,50.31
46.53,46.53
42.5,42.5
40.53,40.53
39.06,39.06
35.09,35.09
29.16,29.16
24.78,24.78
23.44,23.44
23.84,23.84
22.75,22.75
19.41,19.41
17.09,17.09
17.81,17.81
20.25,20.25
21.19,21.19
20.09,20.09
19.25,19.25
21.19,21.19
25.09,25.09
27.19,27.19
26.53,26.53
25.12,25.12
26.23,26.23
30.31,30.31
33.11,33.11
32.38,32.38
29.64,29.64
28.17,28.17
28.97,28.97
29.52,29.52
28.03,28.03
25.81,25.81
26.12,26.12
28.66,28.66
30.17,30.17
28.42,28.42
24.69,24.69
22.97,22.97
24.28,24.28
25.56,25.56
23.83,23.83
20.36,20.36
18.17,18.17
19.0,19.0
20.08,20.08
18.37,18.37
14.2,14.2
11.55,11.55
12.17,12.17
14.3,14.3
13.89,13.89
11.0,11.0
8.63,8.63
9.27,9.27
11.66,11.66
12.27,12.27
10.38,10.38
8.73,8.73
9.38,9.38
11.5,11.5
11.86,11.86
9.97,9.97
7.58,7.58
7.47,7.47
8.86,8.86
8.48,8.48
4.86,4.86
1.02,1.02
0.46,0.46
3.16,3.16
6.08,6.08
6.98,6.98
6.62,6.62
7.75,7.75
10.38,10.38
11.48,11.48
9.32,9.32
5.93,5.93
4.57,4.57
5.72,5.72
6.36,6.36
3.74,3.74
-0.86,-0.86
-3.16,-3.16
-2.19,-2.19
-0.73,-0.73
-2.03,-2.03
-5.82,-5.82
-8.83,-8.83
-9.05,-9.05
-8.53,-8.53
-10.0,-10.0
-14.46,-14.46
-18.88,-18.88
-21.01,-21.01
-21.86,-21.86
-24.2,-24.2
-28.52,-28.52
-31.54,-31.54
-31.03,-31.03
-28.77,-28.77
-28.28,-28.28
-30.29,-30.29
-32.77,-32.77
-33.23,-33.23
-32.67,-32.67
-33.62,-33.62
-37.3,-37.3
-41.2,-41.2
-42.05,-42.05
-40.14,-40.14
-38.74,-38.74
-39.85,-39.85
-41.69,-41.69
-41.5,-41.5
-38.82,-38.82
-36.9,-36.9
-38.24,-38.24
-41.32,-41.32
-43.11,-43.11
-41.88,-41.88
-39.65,-39.65
-39.19,-39.19
-39.72,-39.72
-39.25,-39.25
-36.52,-36.52
-34.06,-34.06
-34.88,-34.88
-37.92,-37.92
-40.19,-40.19
-38.92,-38.92
-36.16,-36.16
-34.92,-34.92
-36.45,-36.45
-37.95,-37.95
-37.17,-37.17
-35.66,-35.66
-36.39,-36.39
-39.37,-39.37
-41.81,-41.81
-41.23,-41.23
-39.14,-39.14
-38.57,-38.57
-41.0,-41.0
-42.9,-42.9
-41.52,-41.52
-38.15,-38.15
-36.3,-36.3
-37.73,-37.73
-39.88,-39.88
-39.5,-39.5
-36.88,-36.88
-35.25,-35.25
-36.66,-36.66
-38.78,-38.78
-38.64,-38.64
-35.73,-35.73
-33.36,-33.36
-34.0,-34.0
-35.88,-35.88
-35.48,-35.48
-32.08,-32.08
-28.47,-28.47
-27.12,-27.12
-27.28,-27.28
-25.45,-25.45
-21.12,-21.12
-17.08,-17.08
-16.33,-16.33
-18.31,-18.31
-19.55,-19.55
-18.02,-18.02
-15.73,-15.73
-15.23,-15.23
-16.97,-16.97
-18.45,-18.45
-17.66,-17.66
-16.62,-16.62
-17.59,-17.59
-21.06,-21.06
-23.73,-23.73
-23.37,-23.37
-21.53,-21.53
-21.69,-21.69
-24.84,-24.84
-27.72,-27.72
-27.81,-27.81
-25.89,-25.89
-25.25,-25.25
-27.09,-27.09
-28.94,-28.94
-28.0,-28.0
-24.81,-24.81
-22.66,-22.66
-23.27,-23.27
-24.61,-24.61
-23.44,-23.44
-19.53,-19.53
-16.66,-16.66
-16.8,-16.8
-18.94,-18.94
-19.31,-19.31
-17.42,-17.42
-16.05,-16.05
-17.19,-17.19
-18.81,-18.81
-18.17,-18.17
-14.78,-14.78
-11.92,-11.92
-12.58,-12.58
-15.23,-15.23
-16.62,-16.62
-14.98,-14.98
-12.86,-12.86
-13.0,-13.0
-14.89,-14.89
-14.77,-14.77
-11.89,-11.89
-8.78,-8.78
-8.7,-8.7
-11.88,-11.88
-15.02,-15.02
-15.88,-15.88
-15.47,-15.47
-17.06,-17.06
-21.66,-21.66
-25.69,-25.69
-26.69,-26.69
-25.67,-25.67
-25.41,-25.41
-26.66,-26.66
-27.37,-27.37
-25.08,-25.08
-21.56,-21.56
-20.33,-20.33
-22.34,-22.34
-25.33,-25.33
-25.8,-25.8
-23.5,-23.5
-21.22,-21.22
-21.47,-21.47
-22.45,-22.45
-21.42,-21.42
-18.41,-18.41
-16.41,-16.41
-17.67,-17.67
-19.92,-19.92
-19.91,-19.91
-16.64,-16.64
-13.39,-13.39
-13.42,-13.42
-15.45,-15.45
-16.47,-16.47
-15.22,-15.22
-13.72,-13.72
-14.48,-14.48
-17.5,-17.5
-18.98,-18.98
-17.19,-17.19
-14.42,-14.42
-13.42,-13.42
-14.92,-14.92
-15.92,-15.92
-14.41,-14.41
-12.64,-12.64
-13.14,-13.14
-16.14,-16.14
-18.61,-18.61
-18.06,-18.06
-16.25,-16.25
-16.47,-16.47
-19.42,-19.42
-22.09,-22.09
-21.5,-21.5
-19.14,-19.14
-18.56,-18.56
-21.23,-21.23
-24.12,-24.12
-24.25,-24.25
-22.11,-22.11
-20.23,-20.23
-20.62,-20.62
-21.0,-21.0
-18.87,-18.87
-15.02,-15.02
-13.19,-13.19
-15.64,-15.64
-19.55,-19.55
-21.68,-21.68
-20.28,-20.28
-18.4,-18.4
-19.02,-19.02
-20.64,-20.64
-20.49,-20.49
-17.59,-17.59
-14.97,-14.97
-15.36,-15.36
-17.0,-17.0
-16.87,-16.87
-13.49,-13.49
-9.65,-9.65
-8.33,-8.33
-9.52,-9.52
-9.95,-9.95
-8.38,-8.38
-6.32,-6.32
-6.27,-6.27
-8.98,-8.98
-10.91,-10.91
-9.57,-9.57
-6.99,-6.99
-6.69,-6.69
-8.88,-8.88
-11.06,-11.06
-9.96,-9.96
-7.12,-7.12
-5.56,-5.56
-6.27,-6.27
-6.95,-6.95
-4.64,-4.64
-1.09,-1.09
0.66,0.66
-1.59,-1.59
-4.82,-4.82
-6.27,-6.27
-5.46,-5.46
-4.91,-4.91
-6.36,-6.36
-7.55,-7.55
-5.72,-5.72
-1.16,-1.16
3.36,3.36
5.34,5.34
5.8,5.8
7.75,7.75
11.19,11.19
12.84,12.84
10.72,10.72
6.37,6.37
4.07,4.07
5.53,5.53
7.97,7.97
7.89,7.89
5.82,5.82
4.26,4.26
5.21,5.21
7.41,7.41
7.59,7.59
5.5,5.5
4.7,4.7
6.89,6.89
10.32,10.32
11.96,11.96
10.58,10.58
8.97,8.97
9.12,9.12
10.27,10.27
9.9,9.9
7.54,7.54
5.45,5.45
5.37,5.37
6.3,6.3
5.46,5.46
1.89,1.89
-0.91,-0.91
-0.18,-0.18
3.55,3.55
6.49,6.49
6.65,6.65
5.31,5.31
5.73,5.73
8.39,8.39
10.78,10.78
11.15,11.15
11.01,11.01
12.87,12.87
17.22,17.22
20.27,20.27
20.04,20.04
16.81,16.81
14.85,14.85
15.41,15.41
16.46,16.46
15.76,15.76
13.3,13.3
12.62,12.62
14.69,14.69
17.24,17.24
17.51,17.51
15.03,15.03
13.07,13.07
13.12,13.12
13.92,13.92
